Date,SP-500
19-Sep-12,1461.05
18-Sep-12,1459.32
17-Sep-12,1461.19
14-Sep-12,1465.77
13-Sep-12,1459.99
12-Sep-12,1436.56
11-Sep-12,1433.56
10-Sep-12,1429.08
7-Sep-12,1437.92
6-Sep-12,1432.12
5-Sep-12,1403.44
4-Sep-12,1404.94
31-Aug-12,1406.58
30-Aug-12,1399.48
29-Aug-12,1410.49
28-Aug-12,1409.3
27-Aug-12,1410.44
24-Aug-12,1411.13
23-Aug-12,1402.08
22-Aug-12,1413.49
21-Aug-12,1413.17
20-Aug-12,1418.13
17-Aug-12,1418.16
16-Aug-12,1415.51
15-Aug-12,1405.53
14-Aug-12,1403.93
13-Aug-12,1404.11
10-Aug-12,1405.87
9-Aug-12,1402.8
8-Aug-12,1402.22
7-Aug-12,1401.35
6-Aug-12,1394.23
3-Aug-12,1390.99
2-Aug-12,1365
1-Aug-12,1375.32
31-Jul-12,1379.32
30-Jul-12,1385.3
27-Jul-12,1385.97
26-Jul-12,1360.02
25-Jul-12,1337.89
24-Jul-12,1338.31
23-Jul-12,1350.52
20-Jul-12,1362.66
19-Jul-12,1376.51
18-Jul-12,1372.78
17-Jul-12,1363.67
16-Jul-12,1353.64
13-Jul-12,1356.78
12-Jul-12,1334.76
11-Jul-12,1341.45
10-Jul-12,1341.47
9-Jul-12,1352.46
6-Jul-12,1354.68
5-Jul-12,1367.58
3-Jul-12,1374.02
2-Jul-12,1365.51
29-Jun-12,1362.16
28-Jun-12,1329.04
27-Jun-12,1331.85
26-Jun-12,1319.99
25-Jun-12,1313.72
22-Jun-12,1335.02
21-Jun-12,1325.51
20-Jun-12,1355.69
19-Jun-12,1357.98
18-Jun-12,1344.78
15-Jun-12,1342.84
14-Jun-12,1329.1
13-Jun-12,1314.88
12-Jun-12,1324.18
11-Jun-12,1308.93
8-Jun-12,1325.66
7-Jun-12,1314.99
6-Jun-12,1315.13
5-Jun-12,1285.5
4-Jun-12,1278.18
1-Jun-12,1278.04
31-May-12,1310.33
30-May-12,1313.32
29-May-12,1332.42
25-May-12,1317.82
24-May-12,1320.68
23-May-12,1318.86
22-May-12,1316.63
21-May-12,1315.99
18-May-12,1295.22
17-May-12,1304.86
16-May-12,1324.8
15-May-12,1330.66
14-May-12,1338.35
11-May-12,1353.39
10-May-12,1357.99
9-May-12,1354.58
8-May-12,1363.72
7-May-12,1369.58
4-May-12,1369.1
3-May-12,1391.57
2-May-12,1402.31
1-May-12,1405.82
30-Apr-12,1397.91
27-Apr-12,1403.36
26-Apr-12,1399.98
25-Apr-12,1390.69
24-Apr-12,1371.97
23-Apr-12,1366.94
20-Apr-12,1378.53
19-Apr-12,1376.92
18-Apr-12,1385.14
17-Apr-12,1390.78
16-Apr-12,1369.57
13-Apr-12,1370.26
12-Apr-12,1387.57
11-Apr-12,1368.71
10-Apr-12,1358.59
9-Apr-12,1382.2
5-Apr-12,1398.08
4-Apr-12,1398.96
3-Apr-12,1413.38
2-Apr-12,1419.04
30-Mar-12,1408.47
29-Mar-12,1403.28
28-Mar-12,1405.54
27-Mar-12,1412.52
26-Mar-12,1416.51
23-Mar-12,1397.11
22-Mar-12,1392.78
21-Mar-12,1402.89
20-Mar-12,1405.52
19-Mar-12,1409.75
16-Mar-12,1404.17
15-Mar-12,1402.6
14-Mar-12,1394.28
13-Mar-12,1395.95
12-Mar-12,1371.09
9-Mar-12,1370.87
8-Mar-12,1365.91
7-Mar-12,1352.63
6-Mar-12,1343.36
5-Mar-12,1364.33
2-Mar-12,1369.63
1-Mar-12,1374.09
29-Feb-12,1365.68
28-Feb-12,1372.18
27-Feb-12,1367.59
24-Feb-12,1365.74
23-Feb-12,1363.46
22-Feb-12,1357.66
21-Feb-12,1362.21
17-Feb-12,1361.23
16-Feb-12,1358.04
15-Feb-12,1343.23
14-Feb-12,1350.5
13-Feb-12,1351.77
10-Feb-12,1342.64
9-Feb-12,1351.95
8-Feb-12,1349.96
7-Feb-12,1347.05
6-Feb-12,1344.33
3-Feb-12,1344.9
2-Feb-12,1325.54
1-Feb-12,1324.09
31-Jan-12,1312.41
30-Jan-12,1313.01
27-Jan-12,1316.33
26-Jan-12,1318.43
25-Jan-12,1326.06
24-Jan-12,1314.65
23-Jan-12,1316
20-Jan-12,1315.38
19-Jan-12,1314.5
18-Jan-12,1308.04
17-Jan-12,1293.67
13-Jan-12,1289.09
12-Jan-12,1295.5
11-Jan-12,1292.48
10-Jan-12,1292.08
9-Jan-12,1280.7
6-Jan-12,1277.81
5-Jan-12,1281.06
4-Jan-12,1277.3
3-Jan-12,1277.06
30-Dec-11,1257.6
29-Dec-11,1263.02
28-Dec-11,1249.64
27-Dec-11,1265.43
23-Dec-11,1265.33
22-Dec-11,1254
21-Dec-11,1243.72
20-Dec-11,1241.3
19-Dec-11,1205.35
16-Dec-11,1219.66
15-Dec-11,1215.75
14-Dec-11,1211.82
13-Dec-11,1225.73
12-Dec-11,1236.47
9-Dec-11,1255.19
8-Dec-11,1234.35
7-Dec-11,1261.01
6-Dec-11,1258.47
5-Dec-11,1257.08
2-Dec-11,1244.28
1-Dec-11,1244.58
30-Nov-11,1246.96
29-Nov-11,1195.19
28-Nov-11,1192.55
25-Nov-11,1158.67
23-Nov-11,1161.79
22-Nov-11,1188.04
21-Nov-11,1192.98
18-Nov-11,1215.65
17-Nov-11,1216.13
16-Nov-11,1236.91
15-Nov-11,1257.81
14-Nov-11,1251.78
11-Nov-11,1263.85
10-Nov-11,1239.7
9-Nov-11,1229.1
8-Nov-11,1275.92
7-Nov-11,1261.12
4-Nov-11,1253.23
3-Nov-11,1261.15
2-Nov-11,1237.9
1-Nov-11,1218.28
31-Oct-11,1253.3
28-Oct-11,1285.09
27-Oct-11,1284.59
26-Oct-11,1242
25-Oct-11,1229.05
24-Oct-11,1254.19
21-Oct-11,1238.25
20-Oct-11,1215.39
19-Oct-11,1209.88
18-Oct-11,1225.38
17-Oct-11,1200.86
14-Oct-11,1224.58
13-Oct-11,1203.66
12-Oct-11,1207.25
11-Oct-11,1195.54
10-Oct-11,1194.89
7-Oct-11,1155.46
6-Oct-11,1164.97
5-Oct-11,1144.03
4-Oct-11,1123.95
3-Oct-11,1099.23
30-Sep-11,1131.42
29-Sep-11,1160.4
28-Sep-11,1151.06
27-Sep-11,1175.38
26-Sep-11,1162.95
23-Sep-11,1136.43
22-Sep-11,1129.56
21-Sep-11,1166.76
20-Sep-11,1202.09
19-Sep-11,1204.09
16-Sep-11,1216.01
15-Sep-11,1209.11
14-Sep-11,1188.68
13-Sep-11,1172.87
12-Sep-11,1162.27
9-Sep-11,1154.23
8-Sep-11,1185.9
7-Sep-11,1198.62
6-Sep-11,1165.24
2-Sep-11,1173.97
1-Sep-11,1204.42
31-Aug-11,1218.89
30-Aug-11,1212.92
29-Aug-11,1210.08
26-Aug-11,1176.8
25-Aug-11,1159.27
24-Aug-11,1177.6
23-Aug-11,1162.35
22-Aug-11,1123.82
19-Aug-11,1123.53
18-Aug-11,1140.65
17-Aug-11,1193.89
16-Aug-11,1192.76
15-Aug-11,1204.49
12-Aug-11,1178.81
11-Aug-11,1172.64
10-Aug-11,1120.76
9-Aug-11,1172.53
8-Aug-11,1119.46
5-Aug-11,1199.38
4-Aug-11,1200.07
3-Aug-11,1260.34
2-Aug-11,1254.05
1-Aug-11,1286.94
29-Jul-11,1292.28
28-Jul-11,1300.67
27-Jul-11,1304.89
26-Jul-11,1331.94
25-Jul-11,1337.43
22-Jul-11,1345.02
21-Jul-11,1343.8
20-Jul-11,1325.84
19-Jul-11,1326.73
18-Jul-11,1305.44
15-Jul-11,1316.14
14-Jul-11,1308.87
13-Jul-11,1317.72
12-Jul-11,1313.64
11-Jul-11,1319.49
8-Jul-11,1343.8
7-Jul-11,1353.22
6-Jul-11,1339.22
5-Jul-11,1337.88
1-Jul-11,1339.67
30-Jun-11,1320.64
29-Jun-11,1307.41
28-Jun-11,1296.67
27-Jun-11,1280.1
24-Jun-11,1268.45
23-Jun-11,1283.5
22-Jun-11,1287.14
21-Jun-11,1295.52
20-Jun-11,1278.36
17-Jun-11,1271.5
16-Jun-11,1267.64
15-Jun-11,1265.42
14-Jun-11,1287.87
13-Jun-11,1271.83
10-Jun-11,1270.98
9-Jun-11,1289
8-Jun-11,1279.56
7-Jun-11,1284.94
6-Jun-11,1286.17
3-Jun-11,1300.16
2-Jun-11,1312.94
1-Jun-11,1314.55
31-May-11,1345.2
27-May-11,1331.1
26-May-11,1325.69
25-May-11,1320.47
24-May-11,1316.28
23-May-11,1317.37
20-May-11,1333.27
19-May-11,1343.6
18-May-11,1340.68
17-May-11,1328.98
16-May-11,1329.47
13-May-11,1337.77
12-May-11,1348.65
11-May-11,1342.08
10-May-11,1357.16
9-May-11,1346.29
6-May-11,1340.2
5-May-11,1335.1
4-May-11,1347.32
3-May-11,1356.62
2-May-11,1361.22
29-Apr-11,1363.61
28-Apr-11,1360.48
27-Apr-11,1355.66
26-Apr-11,1347.24
25-Apr-11,1335.25
21-Apr-11,1337.38
20-Apr-11,1330.36
19-Apr-11,1312.62
18-Apr-11,1305.14
15-Apr-11,1319.68
14-Apr-11,1314.52
13-Apr-11,1314.41
12-Apr-11,1314.16
11-Apr-11,1324.46
8-Apr-11,1328.17
7-Apr-11,1333.51
6-Apr-11,1335.54
5-Apr-11,1332.63
4-Apr-11,1332.87
1-Apr-11,1332.41
31-Mar-11,1325.83
30-Mar-11,1328.26
29-Mar-11,1319.44
28-Mar-11,1310.19
25-Mar-11,1313.8
24-Mar-11,1309.66
23-Mar-11,1297.54
22-Mar-11,1293.77
21-Mar-11,1298.38
18-Mar-11,1279.21
17-Mar-11,1273.72
16-Mar-11,1256.88
15-Mar-11,1281.87
14-Mar-11,1296.39
11-Mar-11,1304.28
10-Mar-11,1295.11
9-Mar-11,1320.02
8-Mar-11,1321.82
7-Mar-11,1310.13
4-Mar-11,1321.15
3-Mar-11,1330.97
2-Mar-11,1308.44
1-Mar-11,1306.33
28-Feb-11,1327.22
25-Feb-11,1319.88
24-Feb-11,1306.1
23-Feb-11,1307.4
22-Feb-11,1315.44
18-Feb-11,1343.01
17-Feb-11,1340.43
16-Feb-11,1336.32
15-Feb-11,1328.01
14-Feb-11,1332.32
11-Feb-11,1329.15
10-Feb-11,1321.87
9-Feb-11,1320.88
8-Feb-11,1324.57
7-Feb-11,1319.05
4-Feb-11,1310.87
3-Feb-11,1307.1
2-Feb-11,1304.03
1-Feb-11,1307.59
31-Jan-11,1286.12
28-Jan-11,1276.34
27-Jan-11,1299.54
26-Jan-11,1296.63
25-Jan-11,1291.18
24-Jan-11,1290.84
21-Jan-11,1283.35
20-Jan-11,1280.26
19-Jan-11,1281.92
18-Jan-11,1295.02
14-Jan-11,1293.24
13-Jan-11,1283.76
12-Jan-11,1285.96
11-Jan-11,1274.48
10-Jan-11,1269.75
7-Jan-11,1271.5
6-Jan-11,1273.85
5-Jan-11,1276.56
4-Jan-11,1270.2
3-Jan-11,1271.87
31-Dec-10,1257.64
30-Dec-10,1257.88
29-Dec-10,1259.78
28-Dec-10,1258.51
27-Dec-10,1257.54
23-Dec-10,1256.77
22-Dec-10,1258.84
21-Dec-10,1254.6
20-Dec-10,1247.08
17-Dec-10,1243.91
16-Dec-10,1242.87
15-Dec-10,1235.23
14-Dec-10,1241.59
13-Dec-10,1240.46
10-Dec-10,1240.4
9-Dec-10,1233
8-Dec-10,1228.28
7-Dec-10,1223.75
6-Dec-10,1223.12
3-Dec-10,1224.71
2-Dec-10,1221.53
1-Dec-10,1206.07
30-Nov-10,1180.55
29-Nov-10,1187.76
26-Nov-10,1189.4
24-Nov-10,1198.35
23-Nov-10,1180.73
22-Nov-10,1197.84
19-Nov-10,1199.73
18-Nov-10,1196.69
17-Nov-10,1178.59
16-Nov-10,1178.34
15-Nov-10,1197.75
12-Nov-10,1199.21
11-Nov-10,1213.54
10-Nov-10,1218.71
9-Nov-10,1213.4
8-Nov-10,1223.25
5-Nov-10,1225.85
4-Nov-10,1221.06
3-Nov-10,1197.96
2-Nov-10,1193.57
1-Nov-10,1184.38
29-Oct-10,1183.26
28-Oct-10,1183.78
27-Oct-10,1182.45
26-Oct-10,1185.64
25-Oct-10,1185.62
22-Oct-10,1183.08
21-Oct-10,1180.26
20-Oct-10,1178.17
19-Oct-10,1165.9
18-Oct-10,1184.71
15-Oct-10,1176.19
14-Oct-10,1173.81
13-Oct-10,1178.1
12-Oct-10,1169.77
11-Oct-10,1165.32
8-Oct-10,1165.15
7-Oct-10,1158.06
6-Oct-10,1159.97
5-Oct-10,1160.75
4-Oct-10,1137.03
1-Oct-10,1146.24
30-Sep-10,1141.2
29-Sep-10,1144.73
28-Sep-10,1147.7
27-Sep-10,1142.16
24-Sep-10,1148.67
23-Sep-10,1124.83
22-Sep-10,1134.28
21-Sep-10,1139.78
20-Sep-10,1142.71
17-Sep-10,1125.59
16-Sep-10,1124.66
15-Sep-10,1125.07
14-Sep-10,1121.1
13-Sep-10,1121.9
10-Sep-10,1109.55
9-Sep-10,1104.18
8-Sep-10,1098.87
7-Sep-10,1091.84
3-Sep-10,1104.51
2-Sep-10,1090.1
1-Sep-10,1080.29
31-Aug-10,1049.33
30-Aug-10,1048.92
27-Aug-10,1064.59
26-Aug-10,1047.22
25-Aug-10,1055.33
24-Aug-10,1051.87
23-Aug-10,1067.36
20-Aug-10,1071.69
19-Aug-10,1075.63
18-Aug-10,1094.16
17-Aug-10,1092.54
16-Aug-10,1079.38
13-Aug-10,1079.25
12-Aug-10,1083.61
11-Aug-10,1089.47
10-Aug-10,1121.06
9-Aug-10,1127.79
6-Aug-10,1121.64
5-Aug-10,1125.81
4-Aug-10,1127.24
3-Aug-10,1120.46
2-Aug-10,1125.86
30-Jul-10,1101.6
29-Jul-10,1101.53
28-Jul-10,1106.13
27-Jul-10,1113.84
26-Jul-10,1115.01
23-Jul-10,1102.66
22-Jul-10,1093.67
21-Jul-10,1069.59
20-Jul-10,1083.48
19-Jul-10,1071.25
16-Jul-10,1064.88
15-Jul-10,1096.48
14-Jul-10,1095.17
13-Jul-10,1095.34
12-Jul-10,1078.75
9-Jul-10,1077.96
8-Jul-10,1070.25
7-Jul-10,1060.27
6-Jul-10,1028.06
2-Jul-10,1022.58
1-Jul-10,1027.37
30-Jun-10,1030.71
29-Jun-10,1041.24
28-Jun-10,1074.57
25-Jun-10,1076.76
24-Jun-10,1073.69
23-Jun-10,1092.04
22-Jun-10,1095.31
21-Jun-10,1113.2
18-Jun-10,1117.51
17-Jun-10,1116.04
16-Jun-10,1114.61
15-Jun-10,1115.23
14-Jun-10,1089.63
11-Jun-10,1091.6
10-Jun-10,1086.84
9-Jun-10,1055.69
8-Jun-10,1062
7-Jun-10,1050.47
4-Jun-10,1064.88
3-Jun-10,1102.83
2-Jun-10,1098.38
1-Jun-10,1070.71
28-May-10,1089.41
27-May-10,1103.06
26-May-10,1067.95
25-May-10,1074.03
24-May-10,1073.65
21-May-10,1087.69
20-May-10,1071.59
19-May-10,1115.05
18-May-10,1120.8
17-May-10,1136.94
14-May-10,1135.68
13-May-10,1157.44
12-May-10,1171.67
11-May-10,1155.79
10-May-10,1159.73
7-May-10,1110.88
6-May-10,1128.15
5-May-10,1165.87
4-May-10,1173.6
3-May-10,1202.26
30-Apr-10,1186.69
29-Apr-10,1206.78
28-Apr-10,1191.36
27-Apr-10,1183.71
26-Apr-10,1212.05
23-Apr-10,1217.28
22-Apr-10,1208.67
21-Apr-10,1205.94
20-Apr-10,1207.17
19-Apr-10,1197.52
16-Apr-10,1192.13
15-Apr-10,1211.67
14-Apr-10,1210.65
13-Apr-10,1197.3
12-Apr-10,1196.48
9-Apr-10,1194.37
8-Apr-10,1186.44
7-Apr-10,1182.45
6-Apr-10,1189.44
5-Apr-10,1187.44
1-Apr-10,1178.1
31-Mar-10,1169.43
30-Mar-10,1173.27
29-Mar-10,1173.22
26-Mar-10,1166.59
25-Mar-10,1165.73
24-Mar-10,1167.72
23-Mar-10,1174.17
22-Mar-10,1165.81
19-Mar-10,1159.9
18-Mar-10,1165.83
17-Mar-10,1166.21
16-Mar-10,1159.46
15-Mar-10,1150.51
12-Mar-10,1149.99
11-Mar-10,1150.24
10-Mar-10,1145.61
9-Mar-10,1140.45
8-Mar-10,1138.5
5-Mar-10,1138.7
4-Mar-10,1122.97
3-Mar-10,1118.79
2-Mar-10,1118.31
1-Mar-10,1115.71
26-Feb-10,1104.49
25-Feb-10,1102.94
24-Feb-10,1105.24
23-Feb-10,1094.6
22-Feb-10,1108.01
19-Feb-10,1109.17
18-Feb-10,1106.75
17-Feb-10,1099.51
16-Feb-10,1094.87
12-Feb-10,1075.51
11-Feb-10,1078.47
10-Feb-10,1068.13
9-Feb-10,1070.52
8-Feb-10,1056.74
5-Feb-10,1066.19
4-Feb-10,1063.11
3-Feb-10,1097.28
2-Feb-10,1103.32
1-Feb-10,1089.19
29-Jan-10,1073.87
28-Jan-10,1084.53
27-Jan-10,1097.5
26-Jan-10,1092.17
25-Jan-10,1096.78
22-Jan-10,1091.76
21-Jan-10,1116.48
20-Jan-10,1138.04
19-Jan-10,1150.23
15-Jan-10,1136.03
14-Jan-10,1148.46
13-Jan-10,1145.68
12-Jan-10,1136.22
11-Jan-10,1146.98
8-Jan-10,1144.98
7-Jan-10,1141.69
6-Jan-10,1137.14
5-Jan-10,1136.52
4-Jan-10,1132.99
31-Dec-09,1115.1
30-Dec-09,1126.42
29-Dec-09,1126.2
28-Dec-09,1127.78
24-Dec-09,1126.48
23-Dec-09,1120.59
22-Dec-09,1118.02
21-Dec-09,1114.05
18-Dec-09,1102.47
17-Dec-09,1096.08
16-Dec-09,1109.18
15-Dec-09,1107.93
14-Dec-09,1114.11
11-Dec-09,1106.41
10-Dec-09,1102.35
9-Dec-09,1095.95
8-Dec-09,1091.94
7-Dec-09,1103.25
4-Dec-09,1105.98
3-Dec-09,1099.92
2-Dec-09,1109.24
1-Dec-09,1108.86
30-Nov-09,1095.63
27-Nov-09,1091.49
25-Nov-09,1110.63
24-Nov-09,1105.65
23-Nov-09,1106.24
20-Nov-09,1091.38
19-Nov-09,1094.9
18-Nov-09,1109.8
17-Nov-09,1110.32
16-Nov-09,1109.3
13-Nov-09,1093.48
12-Nov-09,1087.24
11-Nov-09,1098.51
10-Nov-09,1093.01
9-Nov-09,1093.08
6-Nov-09,1069.3
5-Nov-09,1066.63
4-Nov-09,1046.5
3-Nov-09,1045.41
2-Nov-09,1042.88
30-Oct-09,1036.19
29-Oct-09,1066.11
28-Oct-09,1042.63
27-Oct-09,1063.41
26-Oct-09,1066.95
23-Oct-09,1079.6
22-Oct-09,1092.91
21-Oct-09,1081.4
20-Oct-09,1091.06
19-Oct-09,1097.91
16-Oct-09,1087.68
15-Oct-09,1096.56
14-Oct-09,1092.02
13-Oct-09,1073.19
12-Oct-09,1076.19
9-Oct-09,1071.49
8-Oct-09,1065.48
7-Oct-09,1057.58
6-Oct-09,1054.72
5-Oct-09,1040.46
2-Oct-09,1025.21
1-Oct-09,1029.85
30-Sep-09,1057.08
29-Sep-09,1060.61
28-Sep-09,1062.98
25-Sep-09,1044.38
24-Sep-09,1050.78
23-Sep-09,1060.87
22-Sep-09,1071.66
21-Sep-09,1064.66
18-Sep-09,1068.3
17-Sep-09,1065.49
16-Sep-09,1068.76
15-Sep-09,1052.63
14-Sep-09,1049.34
11-Sep-09,1042.73
10-Sep-09,1044.14
9-Sep-09,1033.37
8-Sep-09,1025.39
4-Sep-09,1016.4
3-Sep-09,1003.24
2-Sep-09,994.75
1-Sep-09,998.04
31-Aug-09,1020.62
28-Aug-09,1028.93
27-Aug-09,1030.98
26-Aug-09,1028.12
25-Aug-09,1028
24-Aug-09,1025.57
21-Aug-09,1026.13
20-Aug-09,1007.37
19-Aug-09,996.46
18-Aug-09,989.67
17-Aug-09,979.73
14-Aug-09,1004.09
13-Aug-09,1012.73
12-Aug-09,1005.81
11-Aug-09,994.35
10-Aug-09,1007.1
7-Aug-09,1010.48
6-Aug-09,997.08
5-Aug-09,1002.72
4-Aug-09,1005.65
3-Aug-09,1002.63
31-Jul-09,987.48
30-Jul-09,986.75
29-Jul-09,975.15
28-Jul-09,979.62
27-Jul-09,982.18
24-Jul-09,979.26
23-Jul-09,976.29
22-Jul-09,954.07
21-Jul-09,954.58
20-Jul-09,951.13
17-Jul-09,940.38
16-Jul-09,940.74
15-Jul-09,932.68
14-Jul-09,905.84
13-Jul-09,901.05
10-Jul-09,879.13
9-Jul-09,882.68
8-Jul-09,879.56
7-Jul-09,881.03
6-Jul-09,898.72
2-Jul-09,896.42
1-Jul-09,923.33
30-Jun-09,919.32
29-Jun-09,927.23
26-Jun-09,918.9
25-Jun-09,920.26
24-Jun-09,900.94
23-Jun-09,895.1
22-Jun-09,893.04
19-Jun-09,921.23
18-Jun-09,918.37
17-Jun-09,910.71
16-Jun-09,911.97
15-Jun-09,923.72
12-Jun-09,946.21
11-Jun-09,944.89
10-Jun-09,939.15
9-Jun-09,942.43
8-Jun-09,939.14
5-Jun-09,940.09
4-Jun-09,942.46
3-Jun-09,931.76
2-Jun-09,944.74
1-Jun-09,942.87
29-May-09,919.14
28-May-09,906.83
27-May-09,893.06
26-May-09,910.33
22-May-09,887
21-May-09,888.33
20-May-09,903.47
19-May-09,908.13
18-May-09,909.71
15-May-09,882.88
14-May-09,893.07
13-May-09,883.92
12-May-09,908.35
11-May-09,909.24
8-May-09,929.23
7-May-09,907.39
6-May-09,919.53
5-May-09,903.8
4-May-09,907.24
1-May-09,877.52
30-Apr-09,872.81
29-Apr-09,873.64
28-Apr-09,855.16
27-Apr-09,857.51
24-Apr-09,866.23
23-Apr-09,851.92
22-Apr-09,843.55
21-Apr-09,850.08
20-Apr-09,832.39
17-Apr-09,869.6
16-Apr-09,865.3
15-Apr-09,852.06
14-Apr-09,841.5
13-Apr-09,858.73
9-Apr-09,856.56
8-Apr-09,825.16
7-Apr-09,815.55
6-Apr-09,835.48
3-Apr-09,842.5
2-Apr-09,834.38
1-Apr-09,811.08
31-Mar-09,797.87
30-Mar-09,787.53
27-Mar-09,815.94
26-Mar-09,832.86
25-Mar-09,813.88
24-Mar-09,806.12
23-Mar-09,822.92
20-Mar-09,768.54
19-Mar-09,784.04
18-Mar-09,794.35
17-Mar-09,778.12
16-Mar-09,753.89
13-Mar-09,756.55
12-Mar-09,750.74
11-Mar-09,721.36
10-Mar-09,719.6
9-Mar-09,676.53
6-Mar-09,683.38
5-Mar-09,682.55
4-Mar-09,712.87
3-Mar-09,696.33
2-Mar-09,700.82
27-Feb-09,735.09
26-Feb-09,752.83
25-Feb-09,764.9
24-Feb-09,773.14
23-Feb-09,743.33
20-Feb-09,770.05
19-Feb-09,778.94
18-Feb-09,788.42
17-Feb-09,789.17
13-Feb-09,826.84
12-Feb-09,835.19
11-Feb-09,833.74
10-Feb-09,827.16
9-Feb-09,869.89
6-Feb-09,868.6
5-Feb-09,845.85
4-Feb-09,832.23
3-Feb-09,838.51
2-Feb-09,825.44
30-Jan-09,825.88
29-Jan-09,845.14
28-Jan-09,874.09
27-Jan-09,845.71
26-Jan-09,836.57
23-Jan-09,831.95
22-Jan-09,827.5
21-Jan-09,840.24
20-Jan-09,805.22
16-Jan-09,850.12
15-Jan-09,843.74
14-Jan-09,842.62
13-Jan-09,871.79
12-Jan-09,870.26
9-Jan-09,890.35
8-Jan-09,909.73
7-Jan-09,906.65
6-Jan-09,934.7
5-Jan-09,927.45
2-Jan-09,931.8
31-Dec-08,903.25
30-Dec-08,890.64
29-Dec-08,869.42
26-Dec-08,872.8
24-Dec-08,868.15
23-Dec-08,863.16
22-Dec-08,871.63
19-Dec-08,887.88
18-Dec-08,885.28
17-Dec-08,904.42
16-Dec-08,913.18
15-Dec-08,868.57
12-Dec-08,879.73
11-Dec-08,873.59
10-Dec-08,899.24
9-Dec-08,888.67
8-Dec-08,909.7
5-Dec-08,876.07
4-Dec-08,845.22
3-Dec-08,870.74
2-Dec-08,848.81
1-Dec-08,816.21
28-Nov-08,896.24
26-Nov-08,887.68
25-Nov-08,857.39
24-Nov-08,851.81
21-Nov-08,800.03
20-Nov-08,752.44
19-Nov-08,806.58
18-Nov-08,859.12
17-Nov-08,850.75
14-Nov-08,873.29
13-Nov-08,911.29
12-Nov-08,852.3
11-Nov-08,898.95
10-Nov-08,919.21
7-Nov-08,930.99
6-Nov-08,904.88
5-Nov-08,952.77
4-Nov-08,1005.75
3-Nov-08,966.3
31-Oct-08,968.75
30-Oct-08,954.09
29-Oct-08,930.09
28-Oct-08,940.51
27-Oct-08,848.92
24-Oct-08,876.77
23-Oct-08,908.11
22-Oct-08,896.78
21-Oct-08,955.05
20-Oct-08,985.4
17-Oct-08,940.55
16-Oct-08,946.43
15-Oct-08,907.84
14-Oct-08,998.01
13-Oct-08,1003.35
10-Oct-08,899.22
9-Oct-08,909.92
8-Oct-08,984.94
7-Oct-08,996.23
6-Oct-08,1056.89
3-Oct-08,1099.23
2-Oct-08,1114.28
1-Oct-08,1161.06
30-Sep-08,1166.36
29-Sep-08,1106.42
26-Sep-08,1213.27
25-Sep-08,1209.18
24-Sep-08,1185.87
23-Sep-08,1188.22
22-Sep-08,1207.09
19-Sep-08,1255.08
18-Sep-08,1206.51
17-Sep-08,1156.39
16-Sep-08,1213.6
15-Sep-08,1192.7
12-Sep-08,1251.7
11-Sep-08,1249.05
10-Sep-08,1232.04
9-Sep-08,1224.51
8-Sep-08,1267.79
5-Sep-08,1242.31
4-Sep-08,1236.83
3-Sep-08,1274.98
2-Sep-08,1277.58
29-Aug-08,1282.83
28-Aug-08,1300.68
27-Aug-08,1281.66
26-Aug-08,1271.51
25-Aug-08,1266.84
22-Aug-08,1292.2
21-Aug-08,1277.72
20-Aug-08,1274.54
19-Aug-08,1266.69
18-Aug-08,1278.6
15-Aug-08,1298.2
14-Aug-08,1292.93
13-Aug-08,1285.83
12-Aug-08,1289.59
11-Aug-08,1305.32
8-Aug-08,1296.32
7-Aug-08,1266.07
6-Aug-08,1289.19
5-Aug-08,1284.88
4-Aug-08,1249.01
1-Aug-08,1260.31
31-Jul-08,1267.38
30-Jul-08,1284.26
29-Jul-08,1263.2
28-Jul-08,1234.37
25-Jul-08,1257.76
24-Jul-08,1252.54
23-Jul-08,1282.19
22-Jul-08,1277
21-Jul-08,1260
18-Jul-08,1260.68
17-Jul-08,1260.32
16-Jul-08,1245.36
15-Jul-08,1214.91
14-Jul-08,1228.3
11-Jul-08,1239.49
10-Jul-08,1253.39
9-Jul-08,1244.69
8-Jul-08,1273.7
7-Jul-08,1252.31
3-Jul-08,1262.9
2-Jul-08,1261.52
1-Jul-08,1284.91
30-Jun-08,1280
27-Jun-08,1278.38
26-Jun-08,1283.15
25-Jun-08,1321.97
24-Jun-08,1314.29
23-Jun-08,1318
20-Jun-08,1317.93
19-Jun-08,1342.83
18-Jun-08,1337.81
17-Jun-08,1350.93
16-Jun-08,1360.14
13-Jun-08,1360.03
12-Jun-08,1339.87
11-Jun-08,1335.49
10-Jun-08,1358.44
9-Jun-08,1361.76
6-Jun-08,1360.68
5-Jun-08,1404.05
4-Jun-08,1377.2
3-Jun-08,1377.65
2-Jun-08,1385.67
30-May-08,1400.38
29-May-08,1398.26
28-May-08,1390.84
27-May-08,1385.35
23-May-08,1375.93
22-May-08,1394.35
21-May-08,1390.71
20-May-08,1413.4
19-May-08,1426.63
16-May-08,1425.35
15-May-08,1423.57
14-May-08,1408.66
13-May-08,1403.04
12-May-08,1403.58
9-May-08,1388.28
8-May-08,1397.68
7-May-08,1392.57
6-May-08,1418.26
5-May-08,1407.49
2-May-08,1413.9
1-May-08,1409.34
30-Apr-08,1385.59
29-Apr-08,1390.94
28-Apr-08,1396.37
